stg,mid_age,run,metric,diversity
76,97.2,24,speciesBC,3.6
76,97.2,24,speciesSIB,17.13
76,97.2,24,genusRT,32.35
76,97.2,24,genusBC,11.22
76,97.2,24,genusSIB,24.85
77,91.645,24,speciesRT,14.91
77,91.645,24,speciesBC,5.07
77,91.645,24,speciesSIB,12.63
77,91.645,24,genusRT,28.68
77,91.645,24,genusBC,14.44
77,91.645,24,genusSIB,19.3
78,87.545,24,speciesRT,24.88
78,87.545,24,speciesBC,5.65
78,87.545,24,speciesSIB,22.76
78,87.545,24,genusRT,41.35
78,87.545,24,genusBC,15.92
78,87.545,24,genusSIB,32.41
79,84.675,24,speciesRT,7.48
79,84.675,24,speciesBC,7.48
79,84.675,24,speciesSIB,0
79,84.675,24,genusRT,17.68
79,84.675,24,genusBC,17.68
79,84.675,24,genusSIB,0
80,77.91,24,speciesRT,24.44
80,77.91,24,speciesBC,7.48
80,77.91,24,speciesSIB,21.51
80,77.91,24,genusRT,40.22
80,77.91,24,genusBC,17.68
80,77.91,24,genusSIB,31.02
81,69.105,24,speciesRT,23.41
81,69.105,24,speciesBC,7.11
81,69.105,24,speciesSIB,21.63
81,69.105,24,genusRT,40.17
81,69.105,24,genusBC,16.84
81,69.105,24,genusSIB,32.59
82,63.85,24,speciesRT,25
82,63.85,24,speciesBC,2.98
82,63.85,24,speciesSIB,24.41
82,63.85,24,genusRT,42.49
82,63.85,24,genusBC,12.94
82,63.85,24,genusSIB,36.49
83,58.83,24,speciesRT,22.61
83,58.83,24,speciesBC,6.15
83,58.83,24,speciesSIB,19.7
83,58.83,24,genusRT,37.25
83,58.83,24,genusBC,16.23
83,58.83,24,genusSIB,26.59
84,52.035,24,speciesRT,30.21
84,52.035,24,speciesBC,8.31
84,52.035,24,speciesSIB,27.05
84,52.035,24,genusRT,47.4
84,52.035,24,genusBC,20
84,52.035,24,genusSIB,36.58
85,44.55,24,speciesRT,29.93
85,44.55,24,speciesBC,10.06
85,44.55,24,speciesSIB,27.13
85,44.55,24,genusRT,53.05
85,44.55,24,genusBC,22.56
85,44.55,24,genusSIB,43.67
86,39.37,24,speciesRT,8.22
86,39.37,24,speciesBC,7.65
86,39.37,24,speciesSIB,1
86,39.37,24,genusRT,20.78
86,39.37,24,genusBC,20.09
86,39.37,24,genusSIB,1
87,35.805,24,speciesRT,20.01
87,35.805,24,speciesBC,7.56
87,35.805,24,speciesSIB,17.73
87,35.805,24,genusRT,38.58
87,35.805,24,genusBC,20.14
87,35.805,24,genusSIB,29.79
88,30.595,24,speciesRT,12.31
88,30.595,24,speciesBC,4.16
88,30.595,24,speciesSIB,9.52
88,30.595,24,genusRT,25.9
88,30.595,24,genusBC,15.47
88,30.595,24,genusSIB,14.58
89,25.165,24,speciesRT,6.25
89,25.165,24,speciesBC,5.25
89,25.165,24,speciesSIB,1.14
89,25.165,24,genusRT,17.67
89,25.165,24,genusBC,16.69
89,25.165,24,genusSIB,1.24
90,19.515,24,speciesRT,18.25
90,19.515,24,speciesBC,5.42
90,19.515,24,speciesSIB,15.27
90,19.515,24,genusRT,34.58
90,19.515,24,genusBC,16.76
90,19.515,24,genusSIB,24.43
91,13.81,24,speciesRT,16.14
91,13.81,24,speciesBC,8.27
91,13.81,24,speciesSIB,12.05
91,13.81,24,genusRT,30.13
91,13.81,24,genusBC,19.27
91,13.81,24,genusSIB,19.74
92,8.48,24,speciesRT,17.2
92,8.48,24,speciesBC,7.75
92,8.48,24,speciesSIB,13.92
92,8.48,24,genusRT,26.86
92,8.48,24,genusBC,16.7
92,8.48,24,genusSIB,20.97
93,3.96,24,speciesRT,10.96
93,3.96,24,speciesBC,6.24
93,3.96,24,speciesSIB,8.92
93,3.96,24,genusRT,17.32
93,3.96,24,genusBC,11.25
93,3.96,24,genusSIB,13.15
94,1.30085,24,speciesRT,11.6
94,1.30085,24,speciesBC,3.49
94,1.30085,24,speciesSIB,11.6
94,1.30085,24,genusRT,15.39
94,1.30085,24,genusBC,6.45
94,1.30085,24,genusSIB,15.39
70,140.4,25,speciesRT,NA
70,140.4,25,speciesBC,NA
70,140.4,25,speciesSIB,NA
70,140.4,25,genusRT,21.88
70,140.4,25,genusBC,0.15
70,140.4,25,genusSIB,21.73
71,135.15,25,speciesRT,1.19
71,135.15,25,speciesBC,0.19
71,135.15,25,speciesSIB,1
71,135.15,25,genusRT,5.85
71,135.15,25,genusBC,5.29
71,135.15,25,genusSIB,1
72,129.55,25,speciesRT,5.8
72,129.55,25,speciesBC,0.6
72,129.55,25,speciesSIB,5.56
72,129.55,25,genusRT,13.19
72,129.55,25,genusBC,5.31
72,129.55,25,genusSIB,9.81
73,123.95,25,speciesRT,2.64
73,123.95,25,speciesBC,1.88
73,123.95,25,speciesSIB,1
73,123.95,25,genusRT,8.03
73,123.95,25,genusBC,7.45
73,123.95,25,genusSIB,1
74,117.3,25,speciesRT,8.33
74,117.3,25,speciesBC,1.89
74,117.3,25,speciesSIB,7.2
74,117.3,25,genusRT,17.92
74,117.3,25,genusBC,7.52
74,117.3,25,genusSIB,12.65
75,106.85,25,speciesRT,11.98
75,106.85,25,speciesBC,2.92
75,106.85,25,speciesSIB,10.83
75,106.85,25,genusRT,22.22
75,106.85,25,genusBC,10.35
75,106.85,25,genusSIB,15.31
76,97.2,25,speciesRT,18.43
76,97.2,25,speciesBC,3.32
76,97.2,25,speciesSIB,17.26
76,97.2,25,genusRT,32.13
76,97.2,25,genusBC,10.98
76,97.2,25,genusSIB,24.92
77,91.645,25,speciesRT,14.9
77,91.645,25,speciesBC,4.85
77,91.645,25,speciesSIB,12.92
77,91.645,25,genusRT,28.93
77,91.645,25,genusBC,13.96
77,91.645,25,genusSIB,19.96
78,87.545,25,speciesRT,25.24
78,87.545,25,speciesBC,5.66
78,87.545,25,speciesSIB,23.29
78,87.545,25,genusRT,41.01
78,87.545,25,genusBC,15.42
78,87.545,25,genusSIB,32.3
79,84.675,25,speciesRT,7.34
79,84.675,25,speciesBC,7.34
79,84.675,25,speciesSIB,0
79,84.675,25,genusRT,17.7
79,84.675,25,genusBC,17.7
79,84.675,25,genusSIB,0
80,77.91,25,speciesRT,23.27
80,77.91,25,speciesBC,7.34
80,77.91,25,speciesSIB,20.37
80,77.91,25,genusRT,39.95
80,77.91,25,genusBC,17.7
80,77.91,25,genusSIB,30.68
81,69.105,25,speciesRT,22.72
81,69.105,25,speciesBC,7.19
81,69.105,25,speciesSIB,20.86
81,69.105,25,genusRT,38.36
81,69.105,25,genusBC,17.35
81,69.105,25,genusSIB,30.85
82,63.85,25,speciesRT,25.44
82,63.85,25,speciesBC,3.07
82,63.85,25,speciesSIB,24.9
82,63.85,25,genusRT,42.51
82,63.85,25,genusBC,12.1
82,63.85,25,genusSIB,36.96
83,58.83,25,speciesRT,22.41
83,58.83,25,speciesBC,6.15
83,58.83,25,speciesSIB,19.58
83,58.83,25,genusRT,37.28
83,58.83,25,genusBC,16.26
83,58.83,25,genusSIB,26.86
84,52.035,25,speciesRT,29.93
84,52.035,25,speciesBC,8.1
84,52.035,25,speciesSIB,26.78
84,52.035,25,genusRT,47.34
84,52.035,25,genusBC,19.82
84,52.035,25,genusSIB,36.31
85,44.55,25,speciesRT,30.29
85,44.55,25,speciesBC,10.09
85,44.55,25,speciesSIB,27.42
85,44.55,25,genusRT,52.49
85,44.55,25,genusBC,23.21
85,44.55,25,genusSIB,42.83
86,39.37,25,speciesRT,8.85
86,39.37,25,speciesBC,8.18
86,39.37,25,speciesSIB,1
86,39.37,25,genusRT,21.03
86,39.37,25,genusBC,20.46
86,39.37,25,genusSIB,1
87,35.805,25,speciesRT,20.74
87,35.805,25,speciesBC,8.14
87,35.805,25,speciesSIB,18.39
87,35.805,25,genusRT,38.5
87,35.805,25,genusBC,20.32
87,35.805,25,genusSIB,29.49
88,30.595,25,speciesRT,12.49
88,30.595,25,speciesBC,4.45
88,30.595,25,speciesSIB,9.34
88,30.595,25,genusRT,26.25
88,30.595,25,genusBC,15.52
88,30.595,25,genusSIB,14.96
89,25.165,25,speciesRT,6.68
89,25.165,25,speciesBC,5.72
89,25.165,25,speciesSIB,1.16
89,25.165,25,genusRT,17.5
89,25.165,25,genusBC,16.46
89,25.165,25,genusSIB,1.19
90,19.515,25,speciesRT,17.88
90,19.515,25,speciesBC,5.84
90,19.515,25,speciesSIB,14.87
90,19.515,25,genusRT,34.15
90,19.515,25,genusBC,16.54
90,19.515,25,genusSIB,24.42
91,13.81,25,speciesRT,17.16
91,13.81,25,speciesBC,8.68
91,13.81,25,speciesSIB,12.61
91,13.81,25,genusRT,29.65
91,13.81,25,genusBC,19.15
91,13.81,25,genusSIB,19
92,8.48,25,speciesRT,17.4
92,8.48,25,speciesBC,8.21
92,8.48,25,speciesSIB,14.07
92,8.48,25,genusRT,27.47
92,8.48,25,genusBC,16.82
92,8.48,25,genusSIB,21.25
93,3.96,25,speciesRT,11.45
93,3.96,25,speciesBC,6.69
93,3.96,25,speciesSIB,9.32
93,3.96,25,genusRT,17.14
93,3.96,25,genusBC,11.47
93,3.96,25,genusSIB,13
94,1.30085,25,speciesRT,11.08
94,1.30085,25,speciesBC,3.66
94,1.30085,25,speciesSIB,11.08
94,1.30085,25,genusRT,15.12
94,1.30085,25,genusBC,6.19
94,1.30085,25,genusSIB,15.12
70,140.4,26,speciesRT,NA
70,140.4,26,speciesBC,NA
70,140.4,26,speciesSIB,NA
70,140.4,26,genusRT,21.61
70,140.4,26,genusBC,0.18
70,140.4,26,genusSIB,21.43
71,135.15,26,speciesRT,1.27
71,135.15,26,speciesBC,0.27
71,135.15,26,speciesSIB,1
71,135.15,26,genusRT,6.13
71,135.15,26,genusBC,5.59
71,135.15,26,genusSIB,1
72,129.55,26,speciesRT,6.27
72,129.55,26,speciesBC,0.68
72,129.55,26,speciesSIB,5.99
72,129.55,26,genusRT,13.25
72,129.55,26,genusBC,5.54
72,129.55,26,genusSIB,9.54
73,123.95,26,speciesRT,2.76
73,123.95,26,speciesBC,2.07
73,123.95,26,speciesSIB,1
73,123.95,26,genusRT,8.49
73,123.95,26,genusBC,7.85
73,123.95,26,genusSIB,1
74,117.3,26,speciesRT,8.08
74,117.3,26,speciesBC,1.99
74,117.3,26,speciesSIB,6.91
74,117.3,26,genusRT,17.84
74,117.3,26,genusBC,8.01
74,117.3,26,genusSIB,12.37
75,106.85,26,speciesRT,12.23
75,106.85,26,speciesBC,2.96
75,106.85,26,speciesSIB,11
75,106.85,26,genusRT,22.63
75,106.85,26,genusBC,10.8
75,106.85,26,genusSIB,15.21
76,97.2,26,speciesRT,18.19
76,97.2,26,speciesBC,3.3
76,97.2,26,speciesSIB,16.81
76,97.2,26,genusRT,32.67
76,97.2,26,genusBC,11.45
76,97.2,26,genusSIB,24.95
77,91.645,26,speciesRT,14.81
77,91.645,26,speciesBC,4.94
77,91.645,26,speciesSIB,12.62
77,91.645,26,genusRT,28.78
77,91.645,26,genusBC,14.73
77,91.645,26,genusSIB,19.1
78,87.545,26,speciesRT,25.29
78,87.545,26,speciesBC,5.6
78,87.545,26,speciesSIB,23.33
78,87.545,26,genusRT,41.35
78,87.545,26,genusBC,16.07
78,87.545,26,genusSIB,32.24
79,84.675,26,speciesRT,7.29
79,84.675,26,speciesBC,7.29
79,84.675,26,speciesSIB,0
79,84.675,26,genusRT,17.68
79,84.675,26,genusBC,17.68
79,84.675,26,genusSIB,0
80,77.91,26,speciesRT,23.19
80,77.91,26,speciesBC,7.29
80,77.91,26,speciesSIB,20.54
80,77.91,26,genusRT,39.96
80,77.91,26,genusBC,17.68
80,77.91,26,genusSIB,30.81
81,69.105,26,speciesRT,23.09
81,69.105,26,speciesBC,7.16
81,69.105,26,speciesSIB,21.28
81,69.105,26,genusRT,38.84
81,69.105,26,genusBC,17.11
81,69.105,26,genusSIB,31.5
82,63.85,26,speciesRT,25.64
82,63.85,26,speciesBC,2.98
82,63.85,26,speciesSIB,25.04
82,63.85,26,genusRT,42.42
82,63.85,26,genusBC,12.01
82,63.85,26,genusSIB,36.86
83,58.83,26,speciesRT,22.52
83,58.83,26,speciesBC,5.92
83,58.83,26,speciesSIB,19.7
83,58.83,26,genusRT,37.11
83,58.83,26,genusBC,15.95
83,58.83,26,genusSIB,26.74
84,52.035,26,speciesRT,29.68
84,52.035,26,speciesBC,8.52
84,52.035,26,speciesSIB,26.61
84,52.035,26,genusRT,46.64
84,52.035,26,genusBC,19.2
84,52.035,26,genusSIB,36.23
85,44.55,26,speciesRT,30.41
85,44.55,26,speciesBC,9.91
85,44.55,26,speciesSIB,27.65
85,44.55,26,genusRT,51.4
85,44.55,26,genusBC,22.1
85,44.55,26,genusSIB,42.05
86,39.37,26,speciesRT,8.59
86,39.37,26,speciesBC,7.77
86,39.37,26,speciesSIB,1
86,39.37,26,genusRT,20.51
86,39.37,26,genusBC,19.91
86,39.37,26,genusSIB,1
87,35.805,26,speciesRT,20.15
87,35.805,26,speciesBC,7.9
87,35.805,26,speciesSIB,17.98
87,35.805,26,genusRT,37.62
87,35.805,26,genusBC,19.96
87,35.805,26,genusSIB,28.58
88,30.595,26,speciesRT,11.44
88,30.595,26,speciesBC,3.92
88,30.595,26,speciesSIB,8.91
88,30.595,26,genusRT,27.1
88,30.595,26,genusBC,15.3
88,30.595,26,genusSIB,15.95
89,25.165,26,speciesRT,6.08
89,25.165,26,speciesBC,5.07
89,25.165,26,speciesSIB,1.26
89,25.165,26,genusRT,17.24
89,25.165,26,genusBC,16.24
89,25.165,26,genusSIB,1.22
90,19.515,26,speciesRT,17.63
90,19.515,26,speciesBC,5.19
90,19.515,26,speciesSIB,14.95
90,19.515,26,genusRT,33.47
90,19.515,26,genusBC,16.29
90,19.515,26,genusSIB,23.86
91,13.81,26,speciesRT,16.67
91,13.81,26,speciesBC,8.25
91,13.81,26,speciesSIB,12.65
91,13.81,26,genusRT,29.44
91,13.81,26,genusBC,18.67
91,13.81,26,genusSIB,19.15
92,8.48,26,speciesRT,16.88
92,8.48,26,speciesBC,7.92
92,8.48,26,speciesSIB,13.6
92,8.48,26,genusRT,27.38
92,8.48,26,genusBC,16.45
92,8.48,26,genusSIB,20.72
93,3.96,26,speciesRT,11.81
93,3.96,26,speciesBC,6.64
93,3.96,26,speciesSIB,9.77
93,3.96,26,genusRT,17.95
93,3.96,26,genusBC,12.13
93,3.96,26,genusSIB,13.58
94,1.30085,26,speciesRT,11.08
94,1.30085,26,speciesBC,3.49
94,1.30085,26,speciesSIB,11.08
94,1.30085,26,genusRT,15.54
94,1.30085,26,genusBC,6.47
94,1.30085,26,genusSIB,15.54
70,140.4,27,speciesRT,NA
70,140.4,27,speciesBC,NA
70,140.4,27,speciesSIB,NA
70,140.4,27,genusRT,21.52
70,140.4,27,genusBC,0.26
70,140.4,27,genusSIB,21.26
71,135.15,27,speciesRT,1.22
71,135.15,27,speciesBC,0.22
71,135.15,27,speciesSIB,1
71,135.15,27,genusRT,6.09
71,135.15,27,genusBC,5.46
71,135.15,27,genusSIB,1
72,129.55,27,speciesRT,6.06
72,129.55,27,speciesBC,0.64
72,129.55,27,speciesSIB,5.78
72,129.55,27,genusRT,13.58
72,129.55,27,genusBC,5.5
72,129.55,27,genusSIB,9.83
73,123.95,27,speciesRT,2.79
73,123.95,27,speciesBC,2
73,123.95,27,speciesSIB,1
73,123.95,27,genusRT,8.37
73,123.95,27,genusBC,7.78
73,123.95,27,genusSIB,1
74,117.3,27,speciesRT,8.14
74,117.3,27,speciesBC,2.11
74,117.3,27,speciesSIB,6.94
74,117.3,27,genusRT,17.92
74,117.3,27,genusBC,7.81
74,117.3,27,genusSIB,12.57
75,106.85,27,speciesRT,12
75,106.85,27,speciesBC,3
75,106.85,27,speciesSIB,10.84
75,106.85,27,genusRT,21.88
75,106.85,27,genusBC,10.29
75,106.85,27,genusSIB,14.89
76,97.2,27,speciesRT,18.79
76,97.2,27,speciesBC,3.27
76,97.2,27,speciesSIB,17.43
76,97.2,27,genusRT,32.09
76,97.2,27,genusBC,11.14
76,97.2,27,genusSIB,24.72
77,91.645,27,speciesRT,14.85
77,91.645,27,speciesBC,5.04
77,91.645,27,speciesSIB,12.5
77,91.645,27,genusRT,28.37
77,91.645,27,genusBC,14.1
77,91.645,27,genusSIB,19.52
78,87.545,27,speciesRT,25.43
78,87.545,27,speciesBC,5.73
78,87.545,27,speciesSIB,23.35
78,87.545,27,genusRT,41.08
78,87.545,27,genusBC,15.16
78,87.545,27,genusSIB,32.42
79,84.675,27,speciesRT,7.47
79,84.675,27,speciesBC,7.47
79,84.675,27,speciesSIB,0
79,84.675,27,genusRT,18
79,84.675,27,genusBC,18
79,84.675,27,genusSIB,0
80,77.91,27,speciesRT,23.56
80,77.91,27,speciesBC,7.47
80,77.91,27,speciesSIB,20.72
80,77.91,27,genusRT,40.2
80,77.91,27,genusBC,18
80,77.91,27,genusSIB,30.51
81,69.105,27,speciesRT,22.86
81,69.105,27,speciesBC,7.05
81,69.105,27,speciesSIB,21.07
81,69.105,27,genusRT,39.42
81,69.105,27,genusBC,17.42
81,69.105,27,genusSIB,31.82
82,63.85,27,speciesRT,24.71
82,63.85,27,speciesBC,2.81
82,63.85,27,speciesSIB,24.14
82,63.85,27,genusRT,43.02
82,63.85,27,genusBC,12.53
82,63.85,27,genusSIB,36.93
83,58.83,27,speciesRT,22.64
83,58.83,27,speciesBC,6.13
83,58.83,27,speciesSIB,19.63
83,58.83,27,genusRT,37.42
83,58.83,27,genusBC,16.08
83,58.83,27,genusSIB,26.94
84,52.035,27,speciesRT,29.17
84,52.035,27,speciesBC,8.8
84,52.035,27,speciesSIB,25.84
84,52.035,27,genusRT,47.08
84,52.035,27,genusBC,19.71
84,52.035,27,genusSIB,36.08
85,44.55,27,speciesRT,31.21
85,44.55,27,speciesBC,10.42
85,44.55,27,speciesSIB,28.32
85,44.55,27,genusRT,53.58
85,44.55,27,genusBC,23.16
85,44.55,27,genusSIB,43.5
86,39.37,27,speciesRT,8.68
86,39.37,27,speciesBC,8.03
86,39.37,27,speciesSIB,1
86,39.37,27,genusRT,21.07
86,39.37,27,genusBC,20.43
86,39.37,27,genusSIB,1
87,35.805,27,speciesRT,20.04
87,35.805,27,speciesBC,8.12
87,35.805,27,speciesSIB,17.6
87,35.805,27,genusRT,38.19
87,35.805,27,genusBC,20.44
87,35.805,27,genusSIB,29.04
88,30.595,27,speciesRT,11.88
88,30.595,27,speciesBC,4.13
88,30.595,27,speciesSIB,9.05
88,30.595,27,genusRT,26.47
88,30.595,27,genusBC,15.54
88,30.595,27,genusSIB,15.14
89,25.165,27,speciesRT,6.43
89,25.165,27,speciesBC,5.39
89,25.165,27,speciesSIB,1.26
89,25.165,27,genusRT,17.56
89,25.165,27,genusBC,16.53
89,25.165,27,genusSIB,1.22
90,19.515,27,speciesRT,17.27
90,19.515,27,speciesBC,5.48
90,19.515,27,speciesSIB,14.38
90,19.515,27,genusRT,33.95
90,19.515,27,genusBC,16.66
90,19.515,27,genusSIB,24.2
91,13.81,27,speciesRT,15.61
91,13.81,27,speciesBC,8.28
91,13.81,27,speciesSIB,11.65
91,13.81,27,genusRT,29.64
91,13.81,27,genusBC,19.04
91,13.81,27,genusSIB,19.19
92,8.48,27,speciesRT,17.11
92,8.48,27,speciesBC,7.54
92,8.48,27,speciesSIB,14.21
92,8.48,27,genusRT,26.82
92,8.48,27,genusBC,16.56
92,8.48,27,genusSIB,20.2
93,3.96,27,speciesRT,11.38
93,3.96,27,speciesBC,6.18
93,3.96,27,speciesSIB,9.42
93,3.96,27,genusRT,17.61
93,3.96,27,genusBC,11.88
93,3.96,27,genusSIB,13.2
94,1.30085,27,speciesRT,11.26
94,1.30085,27,speciesBC,3.43
94,1.30085,27,speciesSIB,11.26
94,1.30085,27,genusRT,15.37
94,1.30085,27,genusBC,6.74
94,1.30085,27,genusSIB,15.37
70,140.4,28,speciesRT,NA
70,140.4,28,speciesBC,NA
70,140.4,28,speciesSIB,NA
70,140.4,28,genusRT,21.52
70,140.4,28,genusBC,0.19
70,140.4,28,genusSIB,21.33
71,135.15,28,speciesRT,1.17
71,135.15,28,speciesBC,0.17
71,135.15,28,speciesSIB,1
71,135.15,28,genusRT,6.13
71,135.15,28,genusBC,5.59
71,135.15,28,genusSIB,1
72,129.55,28,speciesRT,5.88
72,129.55,28,speciesBC,0.63
72,129.55,28,speciesSIB,5.57
72,129.55,28,genusRT,13.42
72,129.55,28,genusBC,5.48
72,129.55,28,genusSIB,9.61
73,123.95,28,speciesRT,2.57
73,123.95,28,speciesBC,1.83
73,123.95,28,speciesSIB,1
73,123.95,28,genusRT,8.48
73,123.95,28,genusBC,7.88
73,123.95,28,genusSIB,1
74,117.3,28,speciesRT,8.05
74,117.3,28,speciesBC,1.86
74,117.3,28,speciesSIB,6.92
74,117.3,28,genusRT,18.25
74,117.3,28,genusBC,7.99
74,117.3,28,genusSIB,12.69
75,106.85,28,speciesRT,11.78
75,106.85,28,speciesBC,2.9
75,106.85,28,speciesSIB,10.55
75,106.85,28,genusRT,22.5
75,106.85,28,genusBC,10.98
75,106.85,28,genusSIB,14.98
76,97.2,28,speciesRT,18.01
76,97.2,28,speciesBC,3.26
76,97.2,28,speciesSIB,16.69
76,97.2,28,genusRT,32.36
76,97.2,28,genusBC,11.68
76,97.2,28,genusSIB,24.46
77,91.645,28,speciesRT,15.24
77,91.645,28,speciesBC,5.32
77,91.645,28,speciesSIB,12.95
77,91.645,28,genusRT,30
77,91.645,28,genusBC,15.13
77,91.645,28,genusSIB,20.24
78,87.545,28,speciesRT,25.41
78,87.545,28,speciesBC,5.72
78,87.545,28,speciesSIB,23.2
78,87.545,28,genusRT,42.06
78,87.545,28,genusBC,16.21
78,87.545,28,genusSIB,32.62
79,84.675,28,speciesRT,7.53
79,84.675,28,speciesBC,7.53
79,84.675,28,speciesSIB,0
79,84.675,28,genusRT,18.74
79,84.675,28,genusBC,18.74
79,84.675,28,genusSIB,0
80,77.91,28,speciesRT,23.27
80,77.91,28,speciesBC,7.53
80,77.91,28,speciesSIB,20.38
80,77.91,28,genusRT,40.87
80,77.91,28,genusBC,18.74
80,77.91,28,genusSIB,30.65
81,69.105,28,speciesRT,22.93
81,69.105,28,speciesBC,7.15
81,69.105,28,speciesSIB,21.16
81,69.105,28,genusRT,40.29
81,69.105,28,genusBC,18.08
81,69.105,28,genusSIB,32.3
82,63.85,28,speciesRT,25.31
82,63.85,28,speciesBC,2.94
82,63.85,28,speciesSIB,24.71
82,63.85,28,genusRT,42.83
82,63.85,28,genusBC,12.89
82,63.85,28,genusSIB,36.67
83,58.83,28,speciesRT,22.91
83,58.83,28,speciesBC,6.38
83,58.83,28,speciesSIB,19.81
83,58.83,28,genusRT,38.1
83,58.83,28,genusBC,16.51
83,58.83,28,genusSIB,27.34
84,52.035,28,speciesRT,30.06
84,52.035,28,speciesBC,8.42
84,52.035,28,speciesSIB,26.82
84,52.035,28,genusRT,46.87
84,52.035,28,genusBC,19.91
84,52.035,28,genusSIB,36.09
85,44.55,28,speciesRT,29.93
85,44.55,28,speciesBC,10.49
85,44.55,28,speciesSIB,27.08
85,44.55,28,genusRT,52.46
85,44.55,28,genusBC,22.37
85,44.55,28,genusSIB,42.99
86,39.37,28,speciesRT,8.25
86,39.37,28,speciesBC,7.54
86,39.37,28,speciesSIB,1
86,39.37,28,genusRT,21.04
86,39.37,28,genusBC,20.51
86,39.37,28,genusSIB,1
87,35.805,28,speciesRT,20.18
87,35.805,28,speciesBC,7.57
87,35.805,28,speciesSIB,17.82
87,35.805,28,genusRT,37.94
87,35.805,28,genusBC,20.43
87,35.805,28,genusSIB,28.6
88,30.595,28,speciesRT,12
88,30.595,28,speciesBC,4.1
88,30.595,28,speciesSIB,9.25
88,30.595,28,genusRT,26.31
88,30.595,28,genusBC,15.44
88,30.595,28,genusSIB,15.18
89,25.165,28,speciesRT,6.48
89,25.165,28,speciesBC,5.55
89,25.165,28,speciesSIB,1.15
89,25.165,28,genusRT,17.5
89,25.165,28,genusBC,16.51
89,25.165,28,genusSIB,1.22
90,19.515,28,speciesRT,17.4
90,19.515,28,speciesBC,5.62
90,19.515,28,speciesSIB,14.39
90,19.515,28,genusRT,34.35
90,19.515,28,genusBC,16.63
90,19.515,28,genusSIB,24.39
91,13.81,28,speciesRT,16.7
91,13.81,28,speciesBC,8.17
91,13.81,28,speciesSIB,12.77
91,13.81,28,genusRT,30.25
91,13.81,28,genusBC,19.39
91,13.81,28,genusSIB,19.24
92,8.48,28,speciesRT,16.21
92,8.48,28,speciesBC,7.75
92,8.48,28,speciesSIB,13.26
92,8.48,28,genusRT,27.65
92,8.48,28,genusBC,17.21
92,8.48,28,genusSIB,20.9
93,3.96,28,speciesRT,10.89
93,3.96,28,speciesBC,6.1
93,3.96,28,speciesSIB,8.93
93,3.96,28,genusRT,17.96
93,3.96,28,genusBC,12.37
93,3.96,28,genusSIB,13.42
94,1.30085,28,speciesRT,11.52
94,1.30085,28,speciesBC,3.34
94,1.30085,28,speciesSIB,11.52
94,1.30085,28,genusRT,15.05
94,1.30085,28,genusBC,6.83
94,1.30085,28,genusSIB,15.05
70,140.4,29,speciesRT,NA
70,140.4,29,speciesBC,NA
70,140.4,29,speciesSIB,NA
70,140.4,29,genusRT,21.65
70,140.4,29,genusBC,0.22
70,140.4,29,genusSIB,21.43
71,135.15,29,speciesRT,1.24
71,135.15,29,speciesBC,0.24
71,135.15,29,speciesSIB,1
71,135.15,29,genusRT,6.08
71,135.15,29,genusBC,5.57
71,135.15,29,genusSIB,1
72,129.55,29,speciesRT,5.91
72,129.55,29,speciesBC,0.6
72,129.55,29,speciesSIB,5.67
72,129.55,29,genusRT,13.4
72,129.55,29,genusBC,5.43
72,129.55,29,genusSIB,9.67
73,123.95,29,speciesRT,2.8
73,123.95,29,speciesBC,2.05
73,123.95,29,speciesSIB,1
73,123.95,29,genusRT,8.37
73,123.95,29,genusBC,7.76
73,123.95,29,genusSIB,1
74,117.3,29,speciesRT,8.46
74,117.3,29,speciesBC,2.06
74,117.3,29,speciesSIB,7.12
74,117.3,29,genusRT,17.87
74,117.3,29,genusBC,7.73
74,117.3,29,genusSIB,12.67
75,106.85,29,speciesRT,12.09
75,106.85,29,speciesBC,3.26
75,106.85,29,speciesSIB,10.84
75,106.85,29,genusRT,22.63
75,106.85,29,genusBC,10.68
75,106.85,29,genusSIB,15.42
76,97.2,29,speciesRT,18.27
76,97.2,29,speciesBC,3.35
76,97.2,29,speciesSIB,16.95
76,97.2,29,genusRT,31.51
76,97.2,29,genusBC,11.32
76,97.2,29,genusSIB,24.06
77,91.645,29,speciesRT,15.58
77,91.645,29,speciesBC,4.94
77,91.645,29,speciesSIB,13.2
77,91.645,29,genusRT,28.32
77,91.645,29,genusBC,14.35
77,91.645,29,genusSIB,19.23
78,87.545,29,speciesRT,25.3
78,87.545,29,speciesBC,5.86
78,87.545,29,speciesSIB,23.1
78,87.545,29,genusRT,41.27
78,87.545,29,genusBC,15.57
78,87.545,29,genusSIB,32.48
79,84.675,29,speciesRT,7.17
79,84.675,29,speciesBC,7.17
79,84.675,29,speciesSIB,0
79,84.675,29,genusRT,18.05
79,84.675,29,genusBC,18.05
79,84.675,29,genusSIB,0
80,77.91,29,speciesRT,22.77
80,77.91,29,speciesBC,7.17
80,77.91,29,speciesSIB,19.95
80,77.91,29,genusRT,40.45
80,77.91,29,genusBC,18.05
80,77.91,29,genusSIB,31.05
81,69.105,29,speciesRT,23.2
81,69.105,29,speciesBC,7.02
81,69.105,29,speciesSIB,21.42
81,69.105,29,genusRT,38.92
81,69.105,29,genusBC,16.89
81,69.105,29,genusSIB,31.56
82,63.85,29,speciesRT,24.79
82,63.85,29,speciesBC,2.79
82,63.85,29,speciesSIB,24.23
82,63.85,29,genusRT,42.4
